Date,nom_station,Solar.radiation,Solar.Panel,Precipitation,Battery,HC.Serial.Number,HC.Air.temperature,HC.Relative.humidity,Dew.Point,VPD,DeltaT,Sunshine.duration,U.sonic.wind.speed,U.sonic.wind.dir,Wind.gust,U.sonic..wind.hardware.version,U.sonic..wind.firmware.version,U.sonic..wind.identifier.LSB,U.sonic..wind.identifier.middle,U.sonic..wind.identifier.MSB,EAG.Soil.moisture,Volumetric.Ionic.Content,Soil.temperature,KZ.Solar.radiation,Air.pressure,Drybulb.temperature
2025-08-20T12:00:00Z,bne_khaled,NA,7026,0,6647,NA,32.21,71.54,26.3,13.7,4,NA,2.7,241,5.3,NA,NA,NA,NA,NA,NA,NA,NA,792,NA,NA
2025-08-20T12:00:00Z,bouchrik,NA,9982,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T12:00:00Z,jendouba,839,9217,0,6833,NA,NA,NA,NA,NA,NA,NA,22.5,249,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T12:00:00Z,mahdia,970,9770,NA,6898,NA,39.51,28.08,17.65,51.7,15,NA,13.1,109,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T12:00:00Z,nabeul,918,9979,0,6767,NA,36.74,34.85,18.6,40.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.592,NA
2025-08-20T12:00:00Z,ben-kemla,NA,9921,0,6804,NA,38.97,22,13.1,54.5,17,NA,2.9,181,5.5,NA,NA,NA,NA,NA,NA,NA,NA,857,1010.296,NA
2025-08-20T13:00:00Z,bir-ben-kemla,NA,10219,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T13:00:00Z,bne_khaled,NA,7017,0,6642,NA,32.29,75.47,27.3,11.8,4,NA,2.6,217,5.5,NA,NA,NA,NA,NA,NA,NA,NA,744,NA,NA
2025-08-20T13:00:00Z,bouchrik,NA,9730,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T13:00:00Z,jendouba,588,9768,0,6796,NA,NA,NA,NA,NA,NA,NA,14.2,338,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T13:00:00Z,mahdia,680,7528,NA,6882,NA,37.6,43.11,22.92,36.9,11,NA,12.3,175,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T13:00:00Z,nabeul,812,9979,0,6773,NA,37.99,30.17,17.4,46.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.186,NA
2025-08-20T13:00:00Z,ben-kemla,NA,9878,0,6807,NA,37.57,34.74,19.2,42.3,13,NA,2.3,182,4.4,NA,NA,NA,NA,NA,NA,NA,NA,819,1009.546,NA
2025-08-20T14:00:00Z,bir-ben-kemla,NA,10152,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T14:00:00Z,bne_khaled,NA,6954,0,6605,NA,31.92,76.61,27.2,11,4,NA,2.1,212,4.5,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA
2025-08-20T14:00:00Z,bouchrik,NA,9927,NA,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T14:00:00Z,jendouba,584,9255,0,6821,NA,NA,NA,NA,NA,NA,NA,13.8,139,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T14:00:00Z,mahdia,754,8119,NA,6880,NA,36.42,46.71,23.2,32.4,10,NA,3.8,173,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T14:00:00Z,nabeul,493,10055,0,6770,NA,36.6,37.13,19.5,38.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.866,NA
2025-08-20T14:00:00Z,ben-kemla,NA,9892,0,6804,NA,36.58,38.31,20,37.8,12,NA,1.9,184,3.3,NA,NA,NA,NA,NA,NA,NA,NA,714,1009.01,NA
2025-08-20T15:00:00Z,bir-ben-kemla,NA,9777,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T15:00:00Z,bne_khaled,NA,6925,0,6593,NA,31.66,78.68,27.4,9.9,3,NA,2.1,207,5.5,NA,NA,NA,NA,NA,NA,NA,NA,351,NA,NA
2025-08-20T15:00:00Z,bouchrik,NA,9632,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T15:00:00Z,jendouba,297,8847,0,6810,NA,NA,NA,NA,NA,NA,NA,16,20,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T15:00:00Z,mahdia,598,7414,NA,6878,NA,35.31,50.96,23.57,28.1,9,NA,3.9,179,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T15:00:00Z,nabeul,597,9269,0,6796,NA,36.6,36.73,19.4,38.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.603,NA
2025-08-20T15:00:00Z,ben-kemla,NA,9940,0,6813,NA,35.36,43.09,20.8,32.7,10,NA,1.9,184,4.6,NA,NA,NA,NA,NA,NA,NA,NA,561,1008.154,NA
2025-08-20T16:00:00Z,bir-ben-kemla,NA,8080,NA,6804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T16:00:00Z,bne_khaled,NA,6897,0,6579,NA,31.58,76.16,26.8,11,4,NA,1.4,159,3,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA
2025-08-20T16:00:00Z,bouchrik,NA,8733,NA,6820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T16:00:00Z,jendouba,409,8584,0,6790,NA,NA,NA,NA,NA,NA,NA,13,267,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T16:00:00Z,mahdia,380,7142,NA,6887,NA,33.79,62.02,25.49,20,6,NA,3.2,180,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T16:00:00Z,nabeul,391,9092,0,6810,NA,35.61,26.4,13.1,42.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.153,NA
2025-08-20T16:00:00Z,ben-kemla,NA,9720,0,6815,NA,33.88,53.02,22.9,24.8,8,NA,1.7,184,4,NA,NA,NA,NA,NA,NA,NA,NA,369,1007.408,NA
2025-08-20T17:00:00Z,bir-ben-kemla,NA,7087,NA,6820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T17:00:00Z,bne_khaled,NA,6786,0,6525,NA,31.82,70.63,25.7,13.8,4,NA,1.4,167,2.9,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA
2025-08-20T17:00:00Z,bouchrik,NA,7055,NA,6824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T17:00:00Z,jendouba,127,6925,0,6750,NA,NA,NA,NA,NA,NA,NA,14.4,141,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T17:00:00Z,mahdia,205,7130,NA,6871,NA,32.14,71.64,26.36,13.6,4,NA,3.1,182,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T17:00:00Z,nabeul,221,8320,0,6830,NA,33.72,24.79,10.7,39.3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.217,NA
2025-08-20T17:00:00Z,ben-kemla,NA,8943,0,6835,NA,32.18,61.61,23.8,18.4,6,NA,1.1,184,2.9,NA,NA,NA,NA,NA,NA,NA,NA,189,1007.125,NA
2025-08-20T18:00:00Z,bir-ben-kemla,NA,3100,NA,6606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T18:00:00Z,bne_khaled,NA,1735,0,6479,NA,30.51,79.69,26.5,8.9,3,NA,1.3,168,3.3,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA
2025-08-20T18:00:00Z,bouchrik,NA,6078,NA,6697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T18:00:00Z,jendouba,39,1792,0,6628,NA,NA,NA,NA,NA,NA,NA,2.3,231,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T18:00:00Z,mahdia,63,6827,NA,6684,NA,31.66,67.47,24.89,15.2,5,NA,2.3,185,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T18:00:00Z,nabeul,48,1663,0,6636,NA,31.33,31.74,12.5,31.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.422,NA
2025-08-20T18:00:00Z,ben-kemla,NA,972,0,6704,NA,31.59,58.15,22.3,19.4,7,NA,0.9,184,2.7,NA,NA,NA,NA,NA,NA,NA,NA,51,1007.197,NA
2025-08-20T19:00:00Z,bir-ben-kemla,NA,0,NA,6506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T19:00:00Z,bne_khaled,NA,0,0,6465,NA,28.8,95.8,28,1.6,1,NA,1.2,137,2.6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2025-08-20T19:00:00Z,bouchrik,NA,0,NA,6568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T19:00:00Z,jendouba,0,0,0,6536,NA,NA,NA,NA,NA,NA,NA,5.9,228,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T19:00:00Z,mahdia,0,0,NA,6466,NA,31.4,60.88,22.93,18,6,NA,1.7,188,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T19:00:00Z,nabeul,0,0,0.2,6516,NA,29.49,34.62,12.2,26.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.61,NA
2025-08-20T19:00:00Z,ben-kemla,NA,0,0,6588,NA,31.34,52.4,20.4,21.7,8,NA,1.1,184,2.6,NA,NA,NA,NA,NA,NA,NA,NA,0,1007.451,NA
2025-08-20T20:00:00Z,bir-ben-kemla,NA,0,NA,6328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T20:00:00Z,bne_khaled,NA,0,0,6459,NA,27.93,99.28,27.8,0.2,0,NA,1,106,2.9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-20T20:00:00Z,bouchrik,NA,0,NA,6524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T20:00:00Z,jendouba,0,0,0,6534,NA,NA,NA,NA,NA,NA,NA,6.4,348,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T20:00:00Z,mahdia,0,0,NA,6499,NA,30.8,64.58,23.35,15.7,5,NA,1.4,193,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T20:00:00Z,nabeul,0,0,0,6494,NA,28.14,40.27,13.3,22.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.484,NA
2025-08-20T20:00:00Z,ben-kemla,NA,0,0,6522,NA,30.82,55.34,20.8,19.8,7,NA,1.3,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,0,1007.826,NA
2025-08-20T21:00:00Z,bir-ben-kemla,NA,0,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T21:00:00Z,bne_khaled,NA,0,0,6448,NA,27.35,99.34,27.2,0.2,0,NA,0.6,114,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-20T21:00:00Z,bouchrik,NA,0,NA,6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T21:00:00Z,jendouba,0,0,0,6539,NA,NA,NA,NA,NA,NA,NA,17,124,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T21:00:00Z,mahdia,0,0,NA,6499,NA,30.53,64.09,22.96,15.7,5,NA,1.1,195,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T21:00:00Z,nabeul,0,0,0,6477,NA,26.57,46.35,14,18.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.579,NA
2025-08-20T21:00:00Z,ben-kemla,NA,0,0,6528,NA,30.53,55.19,20.5,19.6,7,NA,1.3,184,3.1,NA,NA,NA,NA,NA,NA,NA,NA,0,1008.392,NA
2025-08-20T22:00:00Z,bir-ben-kemla,NA,0,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T22:00:00Z,bne_khaled,NA,0,0,6451,NA,26.45,99.42,26.3,0.1,0,NA,0.4,149,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-20T22:00:00Z,bouchrik,NA,0,NA,6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T22:00:00Z,jendouba,0,0,0,6525,NA,NA,NA,NA,NA,NA,NA,17.6,104,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T22:00:00Z,mahdia,0,0,NA,6497,NA,30.11,68.01,23.55,13.7,5,NA,1,191,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T22:00:00Z,ben-kemla,NA,0,0,6536,NA,30.11,59.01,21.2,17.4,6,NA,1.2,184,2.9,NA,NA,NA,NA,NA,NA,NA,NA,0,1008.75,NA
2025-08-20T23:00:00Z,bir-ben-kemla,NA,0,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T23:00:00Z,bne_khaled,NA,0,0,6440,NA,25.59,99.51,25.4,0.1,0,NA,0.3,81,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-20T23:00:00Z,bouchrik,NA,0,NA,6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T23:00:00Z,jendouba,0,0,0,6525,NA,NA,NA,NA,NA,NA,NA,15.3,98,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T23:00:00Z,mahdia,0,0,NA,6493,NA,29.9,68.08,23.37,13.5,5,NA,0.4,191,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-20T23:00:00Z,ben-kemla,NA,0,0,6542,NA,29.86,59.45,21.1,17,6,NA,1.1,184,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0,1008.849,NA
2025-08-21T00:00:00Z,bir-ben-kemla,NA,0,NA,6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T00:00:00Z,bne_khaled,NA,0,0,6442,NA,24.84,99.63,24.7,0.1,0,NA,0.3,123,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-21T00:00:00Z,bouchrik,NA,0,NA,6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T00:00:00Z,jendouba,0,0,0,6525,NA,NA,NA,NA,NA,NA,NA,9.6,277,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T00:00:00Z,mahdia,0,0,NA,6490,NA,29.06,87.79,26.72,5,2,NA,0.4,4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T00:00:00Z,nabeul,0,0,0,6454,NA,21.73,74.98,17,6.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.558,NA
2025-08-21T00:00:00Z,ben-kemla,NA,0,0,6548,NA,29.08,73.82,23.8,10.5,4,NA,0.7,184,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0,1009.028,NA
2025-08-21T01:00:00Z,bir-ben-kemla,NA,0,NA,6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T01:00:00Z,bne_khaled,NA,0,0,6440,NA,24.52,99.61,24.4,0.1,0,NA,0.3,92,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-21T01:00:00Z,bouchrik,NA,0,NA,6533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T01:00:00Z,jendouba,0,0,0,6516,NA,NA,NA,NA,NA,NA,NA,5.1,268,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T01:00:00Z,mahdia,0,0,NA,6484,NA,28.08,99.9,28.06,0,0,NA,0.9,315,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T01:00:00Z,nabeul,0,0,0,6457,NA,21.8,74.86,17.1,6.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.148,NA
2025-08-21T01:00:00Z,ben-kemla,NA,0,0,6542,NA,28.05,81.49,24.5,7,3,NA,0,359,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1009.059,NA
2025-08-21T02:00:00Z,bir-ben-kemla,NA,0,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T02:00:00Z,bne_khaled,NA,0,0,6437,NA,23.21,92.8,21.9,2,1,NA,0.2,118,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-21T02:00:00Z,bouchrik,NA,0,NA,6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T02:00:00Z,jendouba,0,0,0,6505,NA,NA,NA,NA,NA,NA,NA,4,270,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T02:00:00Z,mahdia,0,0,NA,6481,NA,27.51,99.86,27.48,0.1,0,NA,0.5,42,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T02:00:00Z,nabeul,0,0,0,6454,NA,20.85,91.62,19.3,2.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.762,NA
2025-08-21T02:00:00Z,ben-kemla,NA,0,0,6536,NA,27.55,86.7,25.1,4.8,2,NA,0,359,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1009.002,NA
2025-08-21T03:00:00Z,bir-ben-kemla,NA,0,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T03:00:00Z,bne_khaled,NA,0,0,6437,NA,23,84.46,20.2,4.3,2,NA,0.2,127,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-21T03:00:00Z,bouchrik,NA,0,NA,6519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T03:00:00Z,jendouba,0,0,0,6505,NA,NA,NA,NA,NA,NA,NA,5.5,353,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T03:00:00Z,mahdia,0,0,NA,6468,NA,26.38,99.84,26.35,0.1,0,NA,0.4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T03:00:00Z,nabeul,0,0,0,6457,NA,20.2,99.66,20.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.578,NA
2025-08-21T03:00:00Z,ben-kemla,NA,0,0,6534,NA,26.62,91.74,25.1,2.8,1,NA,0,273,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1008.605,NA
2025-08-21T04:00:00Z,bir-ben-kemla,NA,0,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T04:00:00Z,bne_khaled,NA,0,0,6440,NA,22.47,91.78,21,2.2,1,NA,0.2,122,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-08-21T04:00:00Z,bouchrik,NA,0,NA,6506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T04:00:00Z,jendouba,0,0,0,6499,NA,NA,NA,NA,NA,NA,NA,12.2,351,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T04:00:00Z,mahdia,0,0,NA,6457,NA,25.37,99.83,25.34,0.1,0,NA,0.4,31,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T04:00:00Z,nabeul,0,0,0,6451,NA,19.56,99.61,19.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.352,NA
2025-08-21T04:00:00Z,ben-kemla,NA,0,0,6536,NA,25.76,95.14,24.9,1.5,1,NA,0,184,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1008.242,NA
2025-08-21T05:00:00Z,bir-ben-kemla,NA,6657,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T05:00:00Z,bne_khaled,NA,1241,0,6434,NA,21.74,98.63,21.4,0.3,0,NA,0.2,122,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2025-08-21T05:00:00Z,bouchrik,NA,5806,NA,6497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T05:00:00Z,jendouba,0,1385,0,6494,NA,NA,NA,NA,NA,NA,NA,9.9,359,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T05:00:00Z,mahdia,0,6630,NA,6448,NA,25.56,99.83,25.53,0.1,0,NA,0.5,21,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T05:00:00Z,nabeul,0,666,0,6451,NA,19.18,99.58,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.587,NA
2025-08-21T05:00:00Z,ben-kemla,NA,1035,0,6525,NA,26,92.02,24.5,2.6,1,NA,0,359,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1008.481,NA
2025-08-21T06:00:00Z,bir-ben-kemla,NA,6811,NA,6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T06:00:00Z,bne_khaled,NA,6882,0,6534,NA,22.04,99.31,21.9,0.1,0,NA,0.3,19,0.6,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA
2025-08-21T06:00:00Z,bouchrik,NA,6842,NA,6588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T06:00:00Z,jendouba,65,6969,0,6682,NA,NA,NA,NA,NA,NA,NA,10.4,257,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T06:00:00Z,mahdia,54,7102,NA,6802,NA,25.58,99.83,25.55,0.1,0,NA,0.4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T06:00:00Z,nabeul,39,6643,0.6,6494,NA,19.86,99.59,19.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.089,NA
2025-08-21T06:00:00Z,ben-kemla,NA,6700,0,6579,NA,25.9,90.63,24.2,3.1,1,NA,0,359,0,NA,NA,NA,NA,NA,NA,NA,NA,55,1008.894,NA
2025-08-21T07:00:00Z,bir-ben-kemla,NA,6949,NA,6660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T07:00:00Z,bne_khaled,NA,7050,0,6679,NA,26.49,90.07,24.6,3.5,1,NA,0.6,76,2.3,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA
2025-08-21T07:00:00Z,bouchrik,NA,7071,NA,6802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T07:00:00Z,jendouba,241,9514,0,6804,NA,NA,NA,NA,NA,NA,NA,20.6,166,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T07:00:00Z,mahdia,237,10270,NA,6893,NA,28.26,99.89,28.24,0,0,NA,0.7,342,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T07:00:00Z,nabeul,174,6978,0,6773,NA,24.31,91.7,22.7,2.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.65,NA
2025-08-21T07:00:00Z,ben-kemla,NA,6921,0,6741,NA,28.03,81.52,24.5,6.9,3,NA,0.1,359,0.9,NA,NA,NA,NA,NA,NA,NA,NA,199,1009.617,NA
2025-08-21T08:00:00Z,bir-ben-kemla,NA,7071,NA,6755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T08:00:00Z,bne_khaled,NA,8234,0,6722,NA,28.98,76.24,24.3,9.5,3,NA,1.2,56,3.3,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,NA
2025-08-21T08:00:00Z,bouchrik,NA,9364,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-21T08:00:00Z,jendouba,435,9868,0,6804,NA,NA,NA,NA,NA,NA,NA,18.4,353,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
