Date,nom_station,Precipitation,Solar.Panel,Solar.radiation,Wind.gust,Dew.Point,HC.Relative.humidity,HC.Air.temperature,Battery,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir
2025-10-24T15:00:00Z,bizerte,0,6149,157,3.2,15.9,59.04,24.46,6818,12.5,5,1.5,23
2025-10-24T15:00:00Z,jendouba,0,9936,322,31.3,17.04,85.73,21.56,6807,3.6,2,19.1,115
2025-10-24T15:00:00Z,mahdia,0,9395,288,0.4,23.78,54.64,34.23,6884,24.4,8,0.2,43
2025-10-24T15:00:00Z,nabeul,0,10070,371,3,13.8,49.37,25.19,6787,16.2,7,1.2,183
2025-10-24T16:00:00Z,bizerte,0,0,29,2.2,15.6,65.83,22.46,6710,9.3,4,1.1,38
2025-10-24T16:00:00Z,jendouba,0,9758,121,25.5,17.04,85.73,21.56,6798,3.6,2,14.2,278
2025-10-24T16:00:00Z,mahdia,0,8674,152,0.3,25.22,62.03,33.49,6875,19.6,6,0.2,43
2025-10-24T16:00:00Z,nabeul,0,7424,132,3,13.4,52.35,23.8,6801,14,6,1.2,183
2025-10-24T17:00:00Z,bizerte,0,0,0,1.1,16.4,80.11,20.01,6639,4.6,2,0.5,273
2025-10-24T17:00:00Z,jendouba,0,0,8,31.6,17.04,85.73,21.56,6588,3.6,2,9,278
2025-10-24T17:00:00Z,mahdia,0,1000,24,0.4,23.95,69.79,30.11,6648,13.1,4,0.2,43
2025-10-24T17:00:00Z,nabeul,0,0,9,3,14.5,63.21,21.89,6528,9.6,5,1.2,183
2025-10-24T18:00:00Z,bizerte,0,0,0,1,17.6,92.19,18.94,6608,1.7,1,0.5,351
2025-10-24T18:00:00Z,jendouba,0,0,0,24.2,17.04,85.73,21.56,6553,3.6,2,2.7,252
2025-10-24T18:00:00Z,mahdia,0,0,0,0.4,23.35,93.26,24.57,6457,2.2,1,0.3,43
2025-10-24T18:00:00Z,nabeul,0,0,0,3,18.6,92.98,19.95,6491,1.6,1,1.2,183
2025-10-24T19:00:00Z,bizerte,0,0,0,1.1,17.8,99.81,17.87,6590,0,0,0.4,344
2025-10-24T19:00:00Z,jendouba,0,0,0,30.5,17.04,85.73,21.56,6548,3.6,2,13.8,208
2025-10-24T19:00:00Z,mahdia,0,0,0,0.3,22.18,99.81,22.21,6493,0.1,0,0.3,43
2025-10-24T19:00:00Z,nabeul,0,0,0,3,18.1,99.55,18.2,6491,0,0,1.2,183
2025-10-24T20:00:00Z,bizerte,0,0,0,0.9,16.7,99.52,16.85,6582,0.1,0,0.3,74
2025-10-24T20:00:00Z,jendouba,0,0,0,31.7,17.04,85.73,21.56,6542,3.6,2,17.1,353
2025-10-24T20:00:00Z,mahdia,0,0,0,0.3,21.12,99.79,21.16,6493,0.1,0,0.2,43
2025-10-24T20:00:00Z,nabeul,0,0,0,3,17.3,99.47,17.48,6485,0.1,0,1.2,183
2025-10-24T21:00:00Z,bizerte,0,0,0,1.1,15.8,99.98,15.91,6576,0,0,0.4,11
2025-10-24T21:00:00Z,jendouba,0,0,0,12.2,17.04,85.73,21.56,6542,3.6,2,1.9,302
2025-10-24T21:00:00Z,mahdia,0,0,0,0.3,20.56,99.79,20.59,6488,0.1,0,0.2,43
2025-10-24T21:00:00Z,nabeul,0,0,0,3,16.9,99.44,17.02,6468,0.1,0,1.2,183
2025-10-24T22:00:00Z,bizerte,0,0,0,0.9,15.2,99.97,15.28,6576,0,0,0.3,264
2025-10-24T22:00:00Z,jendouba,0,0,0,1,17.04,85.73,21.56,6536,3.6,2,0.3,307
2025-10-24T22:00:00Z,mahdia,0,0,0,0.3,20.18,99.78,20.22,6486,0.1,0,0.2,43
2025-10-24T23:00:00Z,bizerte,0,0,0,0.3,15.1,99.97,15.18,6571,0,0,0.2,312
2025-10-24T23:00:00Z,jendouba,0,0,0,0.9,17.04,85.73,21.56,6528,3.6,2,0.3,220
2025-10-24T23:00:00Z,mahdia,0,0,0,0.3,19.86,99.78,19.9,6484,0.1,0,0.2,43
2025-10-25T01:00:00Z,bizerte,0,0,0,0.8,15,99.97,15.03,6559,0,0,0.3,245
2025-10-25T01:00:00Z,jendouba,0,0,0,0.9,17.04,85.73,21.56,6519,3.6,2,0.4,207
2025-10-25T01:00:00Z,mahdia,0,0,0,0.3,19.35,99.78,19.39,6470,0.1,0,0.2,43
2025-10-25T01:00:00Z,nabeul,0,0,0,3,16,99.4,16.19,6451,0.1,0,1.2,183
2025-10-25T02:00:00Z,bizerte,0,0,0,0.8,14.4,99.95,14.5,6556,0,0,0.3,273
2025-10-25T02:00:00Z,jendouba,0,0,0,1,17.04,85.73,21.56,6511,3.6,2,0.5,244
2025-10-25T02:00:00Z,mahdia,0,0,0,0.3,19.2,99.78,19.24,6466,0,0,0.2,43
2025-10-25T02:00:00Z,nabeul,0,0,0,3,17,99.4,17.16,6454,0.1,0,1.2,183
2025-10-25T03:00:00Z,bizerte,0,0,0,0.6,14.1,99.94,14.16,6548,0,0,0.2,243
2025-10-25T03:00:00Z,jendouba,0,0,0,1,17.04,85.73,21.56,6502,3.6,2,0.7,243
2025-10-25T03:00:00Z,mahdia,0,0,0,0.3,19.41,99.78,19.45,6461,0.1,0,0.2,43
2025-10-25T03:00:00Z,nabeul,0,0,0,3,17.2,99.4,17.39,6448,0.1,0,1.2,183
2025-10-25T04:00:00Z,bizerte,0,0,0,0.8,13.7,99.93,13.75,6542,0,0,0.3,347
2025-10-25T04:00:00Z,jendouba,0,0,0,1.4,17.04,85.73,21.56,6496,3.6,2,1.1,231
2025-10-25T04:00:00Z,mahdia,0,0,0,0.3,19.1,99.78,19.13,6453,0,0,0.2,226
2025-10-25T04:00:00Z,nabeul,0,0,0,3,17.4,99.4,17.62,6442,0.1,0,1.2,183
2025-10-25T05:00:00Z,bizerte,0,3757,0,0.8,13.8,99.93,13.84,6505,0,0,0.4,310
2025-10-25T05:00:00Z,jendouba,0,0,0,10.3,17.04,85.73,21.56,6491,3.6,2,1.2,21
2025-10-25T05:00:00Z,mahdia,0,0,0,0.3,18.44,99.78,18.48,6439,0,0,0.2,226
2025-10-25T05:00:00Z,nabeul,0,0,0,3,18.2,99.42,18.3,6448,0.1,0,1.2,183
2025-10-25T06:00:00Z,bizerte,0,10151,104,0.9,14.7,99.93,14.81,6861,0,0,0.3,18
2025-10-25T06:00:00Z,jendouba,0,5023,2,1.2,17.04,85.73,21.56,6491,3.6,2,0.3,202
2025-10-25T06:00:00Z,mahdia,0,6673,2,0.3,17.96,99.78,18,6439,0,0,0.2,225
2025-10-25T06:00:00Z,nabeul,0.4,1711,0,3,18.4,99.43,18.55,6425,0.1,0,1.2,183
2025-10-25T07:00:00Z,bizerte,0,10132,300,1.4,17.9,99.04,18.13,6864,0.2,0,0.5,116
2025-10-25T07:00:00Z,jendouba,0,9658,112,0.7,17.04,85.73,21.56,6810,3.6,2,0.2,322
2025-10-25T07:00:00Z,mahdia,0,7000,120,0.4,20.29,99.78,20.33,6720,0.1,0,0.2,225
2025-10-25T07:00:00Z,nabeul,0,9792,85,3,19.2,99.43,19.39,6798,0.1,0,1.2,183
2025-10-25T08:00:00Z,bizerte,0,10185,467,1.8,19.2,87.32,21.45,6864,3.2,2,0.7,94
2025-10-25T08:00:00Z,jendouba,0,9921,321,2,17.04,85.73,21.56,6810,3.6,2,0.8,188
2025-10-25T08:00:00Z,mahdia,0,9391,289,0.6,24.75,99.79,24.79,6889,0.1,0,0.2,52
2025-10-25T08:00:00Z,nabeul,0,10098,300,3,21.8,99.46,21.96,6790,0.1,0,1.2,183
2025-10-25T09:00:00Z,bizerte,0,10166,594,2.8,20,80.77,23.57,6864,5.5,2,1.4,99
2025-10-25T09:00:00Z,jendouba,0,9969,480,2.4,17.04,85.73,21.56,6801,3.6,2,0.9,197
2025-10-25T09:00:00Z,mahdia,0,9852,518,0.6,26.58,78.91,30.88,6896,9.9,3,0.3,40
2025-10-25T09:00:00Z,nabeul,0,10146,522,3,24.5,99.34,24.64,6790,0.1,0,1.2,183
2025-10-25T10:00:00Z,bizerte,0,10146,674,2.9,20.2,70.31,26.11,6855,10,4,1.6,119
2025-10-25T10:00:00Z,jendouba,0,9993,591,39.2,17.04,85.73,21.56,6810,3.6,2,14.4,307
2025-10-25T10:00:00Z,mahdia,0,9880,593,0.5,27.52,57.51,37.47,6896,27.8,8,0.3,339
2025-10-25T10:00:00Z,nabeul,0,10118,656,3,17.4,56.95,26.74,6784,15.1,6,1.2,183
2025-10-25T11:00:00Z,bizerte,0,10118,695,3.2,19.8,61.61,28,6855,14.5,5,1.7,123
2025-10-25T11:00:00Z,jendouba,0,10003,646,29.7,17.04,85.73,21.56,6807,3.6,2,16.7,14
2025-10-25T11:00:00Z,mahdia,0,9738,666,26,26.25,45.22,40.43,6898,41.4,11,2.8,198
2025-10-25T11:00:00Z,nabeul,0,10122,732,3,16.4,49.12,28.16,6778,19.4,8,1.2,183
2025-10-25T12:00:00Z,bizerte,0,10055,655,3.8,18.6,49.55,30.43,6853,21.9,8,1.9,89
2025-10-25T12:00:00Z,jendouba,0,9998,643,28.8,17.04,85.73,21.56,6807,3.6,2,16.3,341
2025-10-25T12:00:00Z,mahdia,0,9553,629,35.7,25.26,40.41,41.43,6898,47.5,12,15.4,273
2025-10-25T12:00:00Z,nabeul,0,10118,739,3,16.2,45.69,29.2,6781,22,8,1.2,183
2025-10-25T13:00:00Z,bizerte,0,9140,515,4,17.4,44.44,31,6872,24.9,9,2.1,110
2025-10-25T13:00:00Z,jendouba,0,9979,584,28,17.04,85.73,21.56,6810,3.6,2,13.8,115
2025-10-25T13:00:00Z,mahdia,0,9569,502,26,25.53,41.93,41.06,6898,45.4,12,4.2,4
2025-10-25T13:00:00Z,nabeul,0,8498,460,3,15.5,42.65,29.58,6835,23.7,9,1.2,183
2025-10-25T14:00:00Z,bizerte,0,7697,272,3.6,17.3,43.45,31.25,6827,25.7,9,2,73
2025-10-25T14:00:00Z,jendouba,0,9868,469,4.9,17.04,85.73,21.56,6804,3.6,2,1.4,36
2025-10-25T14:00:00Z,mahdia,0,9577,445,0.5,26.04,43.01,41.15,6893,44.7,12,0.3,38
2025-10-25T14:00:00Z,nabeul,0,10098,351,3,15.4,42.79,29.42,6784,23.4,9,1.2,183
2025-10-25T15:00:00Z,bizerte,0,6873,162,3.4,17.7,47.75,30.12,6807,22.4,8,1.8,98
2025-10-25T15:00:00Z,jendouba,0,9926,324,21.7,17.04,85.73,21.56,6801,3.6,2,4.5,5
2025-10-25T15:00:00Z,mahdia,0,8135,324,0.5,25.26,43.4,40.07,6889,41.9,11,0.2,41
2025-10-25T15:00:00Z,nabeul,0,10065,390,3,15.4,43.93,29,6784,22.4,9,1.2,183
2025-10-25T16:00:00Z,bizerte,0,0,37,1.8,19.3,65.5,26.48,6696,12.1,5,1,124
2025-10-25T16:00:00Z,jendouba,0,8895,113,22.8,17.04,85.73,21.56,6824,3.6,2,8.9,112
2025-10-25T16:00:00Z,mahdia,0,7142,142,0.3,27.1,51.8,38.8,6889,33.4,9,0.2,10
2025-10-25T16:00:00Z,nabeul,0,6600,126,3,14.6,43.66,28.12,6835,21.4,9,1.2,183
2025-10-25T17:00:00Z,bizerte,0,0,0,1.7,19,77.24,23.27,6633,6.5,3,0.5,287
2025-10-25T17:00:00Z,jendouba,0,0,4,27.8,17.04,85.73,21.56,6568,3.6,2,14.6,322
2025-10-25T17:00:00Z,mahdia,0,685,19,0.3,24.96,64.02,32.75,6599,18.4,6,0.2,10
2025-10-25T17:00:00Z,nabeul,0.2,0,11,3,14.3,48.5,26.07,6536,17.4,7,1.2,183
2025-10-25T18:00:00Z,bizerte,0,0,0,1,17.5,80.26,21.06,6602,4.9,2,0.5,257
2025-10-25T18:00:00Z,jendouba,0,0,0,28.7,17.04,85.73,21.56,6556,3.6,2,16.5,323
2025-10-25T18:00:00Z,mahdia,0,0,0,0.3,23.9,90.59,25.63,6470,3.3,1,0.3,10
2025-10-25T18:00:00Z,nabeul,0,0,0,3,16.2,63.53,23.63,6496,10.6,5,1.2,183
2025-10-25T19:00:00Z,bizerte,0,0,0,2,14.9,75.06,19.46,6585,5.6,3,0.6,314
2025-10-25T19:00:00Z,jendouba,0,0,0,26.3,17.04,85.73,21.56,6545,3.6,2,12.7,354
2025-10-25T19:00:00Z,mahdia,0,0,0,0.3,22.67,99.82,22.7,6493,0.1,0,0.3,10
2025-10-25T19:00:00Z,nabeul,0,0,0,3,21.3,96.34,22.03,6488,0.9,0,1.2,183
2025-10-25T20:00:00Z,bizerte,0,0,0,1.4,13.1,70.32,18.63,6582,6.3,3,0.6,176
2025-10-25T20:00:00Z,jendouba,0,0,0,18.2,17.04,85.73,21.56,6542,3.6,2,13.9,73
2025-10-25T20:00:00Z,mahdia,0,0,0,0.3,21.11,99.8,21.14,6488,0.1,0,0.3,10
2025-10-25T20:00:00Z,nabeul,0,0,0,3,20.8,99.53,20.94,6479,0.1,0,1.2,183
2025-10-25T21:00:00Z,bizerte,0,0,0,1.8,12.3,68.95,18.14,6588,6.4,3,0.8,338
2025-10-25T21:00:00Z,jendouba,0,0,0,24.5,17.04,85.73,21.56,6536,3.6,2,7.9,278
2025-10-25T21:00:00Z,mahdia,0,0,0,0.3,20.15,99.78,20.19,6484,0.1,0,0.2,10
2025-10-25T21:00:00Z,nabeul,0,0,0,3,20.3,99.43,20.51,6468,0.1,0,1.2,183
2025-10-25T22:00:00Z,bizerte,0,0,0,1.5,11.9,69.12,17.74,6579,6.2,3,0.7,258
2025-10-25T22:00:00Z,jendouba,0,0,0,2.3,17.04,85.73,21.56,6534,3.6,2,0.5,273
2025-10-25T22:00:00Z,mahdia,0,0,0,0.3,19.18,99.78,19.22,6481,0,0,0.2,10
2025-10-25T23:00:00Z,bizerte,0,0,0,1.3,11.6,65.17,18.31,6573,7.2,4,0.7,245
2025-10-25T23:00:00Z,jendouba,0,0,0,0.8,17.04,85.73,21.56,6522,3.6,2,0.3,85
2025-10-25T23:00:00Z,mahdia,0,0,0,0.3,18.53,99.78,18.57,6475,0,0,0.2,10
2025-10-26T01:00:00Z,bizerte,0,0,0,0.9,13.6,89.46,15.42,6559,1.8,1,0.3,157
2025-10-26T01:00:00Z,jendouba,0,0,0,1.4,17.04,85.73,21.56,6508,3.6,2,0.3,2
2025-10-26T01:00:00Z,mahdia,0,0,0,0.3,18,99.77,18.04,6466,0,0,0.2,321
2025-10-26T01:00:00Z,nabeul,0,0,0,3,17.3,99.43,17.44,6457,0.1,0,1.2,183
2025-10-26T02:00:00Z,bizerte,0,0,0,0.7,13.3,92.92,14.55,6551,1.1,1,0.2,114
2025-10-26T02:00:00Z,jendouba,0,0,0,8,17.04,85.73,21.56,6508,3.6,2,0.9,286
2025-10-26T02:00:00Z,mahdia,0,0,0,0.3,17.45,99.77,17.49,6461,0,0,0.2,224
2025-10-26T02:00:00Z,nabeul,0,0,0,3,16.3,99.44,16.46,6457,0.1,0,1.2,183
2025-10-26T03:00:00Z,bizerte,0,0,0,1,13.5,98.5,13.77,6542,0.2,0,0.3,255
2025-10-26T03:00:00Z,jendouba,0,0,0,1,17.04,85.73,21.56,6494,3.6,2,0.2,300
2025-10-26T03:00:00Z,mahdia,0,0,0,0.3,16.85,99.78,16.89,6453,0,0,0.2,224
2025-10-26T03:00:00Z,nabeul,0,0,0,3,15.5,99.45,15.63,6454,0,0,1.2,183
2025-10-26T04:00:00Z,bizerte,0,0,0,1,13.2,94.43,14.17,6542,0.8,0,0.4,196
2025-10-26T04:00:00Z,jendouba,0,0,0,0.8,17.04,85.73,21.56,6491,3.6,2,0.3,5
2025-10-26T04:00:00Z,mahdia,0,0,0,0.3,16.27,99.78,16.3,6446,0,0,0.2,224
2025-10-26T04:00:00Z,nabeul,0.2,0,0,3,15.5,99.46,15.67,6448,0,0,1.2,183
2025-10-26T05:00:00Z,bizerte,0,4270,0,1.1,12.9,99.49,13.07,6542,0,0,0.3,244
2025-10-26T05:00:00Z,jendouba,0,0,0,0.9,17.04,85.73,21.56,6482,3.6,2,0.3,19
2025-10-26T05:00:00Z,mahdia,0,0,0,0.3,16.23,99.77,16.27,6435,0,0,0.2,224
2025-10-26T05:00:00Z,nabeul,0,0,0,3,14.8,99.46,15,6445,0,0,1.2,183
2025-10-26T06:00:00Z,bizerte,0,10113,106,1.3,13.9,95.91,14.66,6861,0.7,0,0.5,18
2025-10-26T06:00:00Z,jendouba,0,2990,0,1,17.04,85.73,21.56,6491,3.6,2,0.3,115
2025-10-26T06:00:00Z,mahdia,0,6661,2,0.3,15.7,99.78,15.74,6430,0,0,0.2,224
2025-10-26T06:00:00Z,nabeul,0,1744,0,3,14.2,99.47,14.4,6454,0,0,1.2,183
2025-10-26T07:00:00Z,bizerte,0,10146,266,1.6,15.3,79.03,19.18,6864,4.7,2,0.5,92
2025-10-26T07:00:00Z,jendouba,0,9610,99,0.5,17.04,85.73,21.56,6807,3.6,2,0.2,141
2025-10-26T07:00:00Z,mahdia,0,7051,124,0.3,18.11,99.77,18.15,6751,0,0,0.2,224
2025-10-26T07:00:00Z,nabeul,0,9926,82,3,15,99.46,15.15,6798,0,0,1.2,183
2025-10-26T08:00:00Z,bizerte,0,10161,408,2.3,15.7,70.77,21.33,6864,7.4,4,1.1,111
2025-10-26T08:00:00Z,jendouba,0,9840,294,1.1,17.04,85.73,21.56,6810,3.6,2,0.4,183
2025-10-26T08:00:00Z,mahdia,0,9348,319,0.3,21.52,83.4,25.25,6889,6.2,2,0.1,224
2025-10-26T08:00:00Z,nabeul,0.2,10051,263,3,19.8,99.57,19.97,6784,0.1,0,1.2,183
2025-10-26T09:00:00Z,bizerte,0,10161,539,2.2,15.2,59.47,23.63,6864,11.8,5,1.1,105
2025-10-26T09:00:00Z,jendouba,0,9916,466,30.8,17.04,85.73,21.56,6807,3.6,2,6.3,315
2025-10-26T09:00:00Z,mahdia,0,9742,471,0.4,20.27,44.95,33.9,6893,29.3,9,0.2,224
2025-10-26T09:00:00Z,nabeul,0,10079,483,3,13.4,46.26,26.14,6784,18.4,8,1.2,183
2025-10-26T10:00:00Z,bizerte,0,10156,640,2.9,14.3,48.25,26.15,6864,17.5,7,1.4,94
2025-10-26T10:00:00Z,jendouba,0,9926,573,29,17.04,85.73,21.56,6807,3.6,2,11.7,263
2025-10-26T10:00:00Z,mahdia,0,9722,551,0.5,22.5,35.57,40.86,6896,49.9,14,0.3,338
2025-10-26T10:00:00Z,nabeul,0,9950,624,3,9.1,27.89,29.9,6773,30.5,12,1.2,183
2025-10-26T11:00:00Z,bizerte,0,10151,678,3.7,13.7,41.45,28.17,6858,22.3,9,2,107
2025-10-26T11:00:00Z,jendouba,0,9926,638,32.7,17.04,85.73,21.56,6804,3.6,2,18.2,81
2025-10-26T11:00:00Z,mahdia,0,9644,649,28.6,22.5,30.69,43.52,6898,61.6,16,13.4,342
2025-10-26T11:00:00Z,nabeul,0,10070,699,3,2.3,14.84,33.34,6776,43.8,17,1.2,183
2025-10-26T12:00:00Z,bizerte,0,10079,636,5,14.6,38.23,30.57,6858,27,10,2.4,358
2025-10-26T12:00:00Z,jendouba,0,9912,634,23.3,17.04,85.73,21.56,6804,3.6,2,3.9,216
2025-10-26T12:00:00Z,mahdia,0,9675,612,33.3,16.46,22.4,42.42,6898,65,18,11.6,317
2025-10-26T12:00:00Z,nabeul,0,10075,699,3,-3.6,8.2,35.54,6776,53.1,20,1.2,183
2025-10-26T13:00:00Z,bizerte,0,9931,539,5.8,13.6,35.42,30.79,6853,28.7,11,2.8,337
2025-10-26T13:00:00Z,jendouba,3,10084,483,35.7,17.04,85.73,21.56,6815,3.6,2,12.7,183
2025-10-26T13:00:00Z,mahdia,0,9577,490,36.7,14.59,20.21,42.02,6898,65.5,19,18.8,355
2025-10-26T13:00:00Z,nabeul,0,9207,449,3,4.5,16.99,32.88,6778,41.4,16,1.2,183
2025-10-26T14:00:00Z,bizerte,0,8440,261,5.9,16.4,51.58,27.38,6850,17.7,7,3.1,15
2025-10-26T14:00:00Z,jendouba,1.2,10046,417,40.2,17.04,85.73,21.56,6804,3.6,2,17.3,348
2025-10-26T14:00:00Z,mahdia,0,9506,450,29.5,13.85,20.09,41.22,6898,62.9,18,11.6,273
2025-10-26T14:00:00Z,nabeul,0,10041,367,3,2.1,13.89,33.39,6781,44.2,17,1.2,183
2025-10-26T15:00:00Z,bizerte,0,6633,124,5.6,18.9,70.7,24.72,6830,9.1,4,2.4,356
2025-10-26T15:00:00Z,jendouba,2.6,9988,274,29.3,17.04,85.73,21.56,6815,3.6,2,12.8,265
2025-10-26T15:00:00Z,mahdia,0,9273,315,32.1,10.71,18.25,39.17,6889,57.7,18,19.1,188
2025-10-26T15:00:00Z,nabeul,0,10031,368,3,3.3,17.09,31.38,6778,38.1,15,1.2,183
2025-10-26T16:00:00Z,bizerte,0,0,10,4.9,19.6,81.88,23,6704,5.1,2,2.3,355
2025-10-26T16:00:00Z,jendouba,0.6,7045,96,5.8,17.04,85.73,21.56,6810,3.6,2,2.3,259
2025-10-26T16:00:00Z,mahdia,0,7126,144,30.1,19.02,30.83,39.46,6871,49.5,14,15,110
2025-10-26T16:00:00Z,nabeul,0,6820,121,3,8.9,31,28.04,6824,26.3,11,1.2,183
2025-10-26T17:00:00Z,bizerte,0,0,0,5,19.5,85.72,22.05,6633,3.7,2,2.1,358
2025-10-26T17:00:00Z,jendouba,0,0,11,5,17.04,85.73,21.56,6605,3.6,2,2,318
2025-10-26T17:00:00Z,mahdia,0,169,19,29,18.51,39.66,34.35,6588,33.4,11,7.9,0
2025-10-26T17:00:00Z,nabeul,0,0,10,3,12.9,48.61,24.52,6528,15.8,7,1.2,183
2025-10-26T18:00:00Z,bizerte,0,0,0,6.2,18,81.65,21.36,6605,4.6,2,2.3,29
2025-10-26T18:00:00Z,jendouba,0,0,0,3.6,17.04,85.73,21.56,6548,3.6,2,1.5,302
2025-10-26T18:00:00Z,mahdia,0,0,0,0.3,17.2,56.25,26.68,6481,15.5,6,0.3,0
2025-10-26T18:00:00Z,nabeul,0,0,0,3,21.6,95.11,22.62,6485,1.3,1,1.2,183
2025-10-26T19:00:00Z,bizerte,0,0,0,5,16.4,76.72,20.71,6588,5.6,3,1.9,18
2025-10-26T19:00:00Z,jendouba,0,0,0,5.4,17.04,85.73,21.56,6545,3.6,2,1.4,315
2025-10-26T19:00:00Z,mahdia,0,0,0,0.3,14.28,56.41,23.45,6493,12.6,6,0.3,0
2025-10-26T19:00:00Z,nabeul,0,0,0,3,22,99.64,22.11,6477,0,0,1.2,183
2025-10-26T20:00:00Z,bizerte,0,0,0,3.2,16,77.11,20.22,6582,5.3,3,1.2,11
2025-10-26T20:00:00Z,jendouba,0,0,0,5.6,17.04,85.73,21.56,6539,3.6,2,2.4,298
2025-10-26T20:00:00Z,mahdia,0,0,0,0.3,13.21,55.95,22.44,6493,12,6,0.3,0
2025-10-26T20:00:00Z,nabeul,0,0,0,3,20.5,92.46,22.01,6474,1.9,1,1.2,183
2025-10-26T21:00:00Z,bizerte,0,0,0,5,15.7,75.27,20.26,6579,5.8,3,2.1,26
2025-10-26T21:00:00Z,jendouba,0,0,0,3.5,17.04,85.73,21.56,6536,3.6,2,1.4,323
2025-10-26T21:00:00Z,mahdia,0,0,0,0.3,16.86,74.9,21.63,6488,6.5,3,0.2,231
2025-10-26T21:00:00Z,nabeul,0,0,0,3,14.9,65.21,21.79,6462,9,4,1.2,183
2025-10-26T22:00:00Z,bizerte,0,0,0,3.9,14.8,72.63,19.97,6579,6.3,3,1.7,11
2025-10-26T22:00:00Z,jendouba,0,0,0,3.6,17.04,85.73,21.56,6531,3.6,2,1.2,313
2025-10-26T22:00:00Z,mahdia,0,0,0,0.3,20.87,99.69,20.92,6484,0.1,0,0.2,231
2025-10-26T23:00:00Z,bizerte,0,0,0,2.2,14.4,71.17,19.87,6573,6.6,3,1,12
2025-10-26T23:00:00Z,jendouba,0,0,0,3.9,17.04,85.73,21.56,6528,3.6,2,2.4,8
2025-10-26T23:00:00Z,mahdia,0,0,0,0.3,20.21,99.8,20.25,6481,0,0,0.2,231
2025-10-27T01:00:00Z,bizerte,0,0,0,6.5,14.6,78.09,18.56,6556,4.6,2,2.7,6
2025-10-27T01:00:00Z,jendouba,0,0,0,1.6,17.04,85.73,21.56,6516,3.6,2,0.5,283
2025-10-27T01:00:00Z,mahdia,0,0,0,0.3,19.17,99.78,19.21,6468,0,0,0.2,231
2025-10-27T01:00:00Z,nabeul,0,0,0,3,11.8,61.34,19.59,6442,8.8,5,1.2,183
2025-10-27T02:00:00Z,bizerte,0,0,0,4.7,15.2,82.67,18.3,6559,3.6,2,2.4,340
2025-10-27T02:00:00Z,jendouba,0,0,0,3.6,17.04,85.73,21.56,6511,3.6,2,1.1,71
2025-10-27T02:00:00Z,mahdia,0,0,0,0.3,18.84,99.78,18.87,6461,0,0,0.2,231
2025-10-27T02:00:00Z,nabeul,0,0,0,3,10.6,54.71,20.03,6451,10.6,5,1.2,183
2025-10-27T03:00:00Z,bizerte,0,0,0,5.4,15.3,84.06,18.09,6548,3.2,2,2,306
2025-10-27T03:00:00Z,jendouba,0,0,0,5.3,17.04,85.73,21.56,6505,3.6,2,1.6,328
2025-10-27T03:00:00Z,mahdia,0,0,0,0.3,18.55,99.77,18.59,6457,0,0,0.2,231
2025-10-27T03:00:00Z,nabeul,0,0,0,3,10.9,59.22,19.16,6445,9,5,1.2,183
2025-10-27T04:00:00Z,bizerte,0,0,0,3.2,15.2,85.49,17.71,6551,2.9,2,1.2,305
2025-10-27T04:00:00Z,jendouba,0,0,0,5.1,17.04,85.73,21.56,6496,3.6,2,1.8,306
2025-10-27T04:00:00Z,mahdia,0,0,0,0.3,18.36,99.77,18.4,6448,0,0,0.2,231
2025-10-27T04:00:00Z,nabeul,0,0,0,3,11.2,62.66,18.61,6442,7.9,4,1.2,183
2025-10-27T05:00:00Z,bizerte,0,1222,0,4.8,11.7,64.76,18.56,6548,7.5,4,2,359
2025-10-27T05:00:00Z,jendouba,0,0,0,5.8,17.04,85.73,21.56,6488,3.6,2,2.5,302
2025-10-27T05:00:00Z,mahdia,0,0,0,0.3,17.91,99.77,17.95,6435,0,0,0.2,231
2025-10-27T05:00:00Z,nabeul,0.4,0,0,3,12.1,66.86,18.43,6442,7,4,1.2,183
2025-10-27T06:00:00Z,bizerte,0,9753,84,5.9,11.2,62.11,18.72,6853,8.1,4,2.6,0
2025-10-27T06:00:00Z,jendouba,0,589,0,5.3,17.04,85.73,21.56,6488,3.6,2,2.2,315
2025-10-27T06:00:00Z,mahdia,0,6661,1,0.3,18.05,99.77,18.09,6435,0,0,0.2,224
2025-10-27T06:00:00Z,nabeul,0.2,781,0,3,11.9,65.43,18.59,6440,7.3,4,1.2,183
2025-10-27T07:00:00Z,bizerte,0,10103,225,7.5,11.2,59.05,19.53,6867,9.2,5,3.1,357
2025-10-27T07:00:00Z,jendouba,0,5157,18,5.8,17.04,85.73,21.56,6508,3.6,2,1.5,278
2025-10-27T07:00:00Z,mahdia,0,7043,110,0.3,19.52,99.77,19.56,6742,0.1,0,0.2,224
2025-10-27T07:00:00Z,nabeul,0,6892,52,3,10.8,60.72,18.69,6684,8.4,4,1.2,183
2025-10-27T08:00:00Z,bizerte,0,10122,373,8.1,11.4,56.75,20.34,6864,10.3,5,4.3,349
2025-10-27T08:00:00Z,jendouba,0,6858,83,5.8,17.04,85.73,21.56,6633,3.6,2,2.1,311
2025-10-27T08:00:00Z,mahdia,0,7118,302,0.4,24.72,91.02,26.46,6838,3.4,1,0.2,50
2025-10-27T08:00:00Z,nabeul,0,9844,110,3,8.7,51.81,18.95,6793,10.5,6,1.2,183
