Date,nom_station,Solar.radiation,Solar.Panel,Precipitation,Battery,HC.Air.temperature,HC.Relative.humidity,Dew.Point,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir,Wind.gust
2025-10-22T20:00:00Z,nabeul,0,0,0,6479,19.54,99.4,19.4,0.1,0,1.2,178,2.9
2025-10-22T21:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,0.7,194,10.6
2025-10-22T21:00:00Z,mahdia,0,0,0,6488,21.88,99.8,21.84,0.1,0,0.3,231,0.4
2025-10-22T21:00:00Z,nabeul,0,0,0,6471,19.35,99.4,19.2,0.1,0,1.2,178,2.9
2025-10-22T22:00:00Z,jendouba,0,0,0,6536,22.43,83.455,17.65,4.7,2,0.3,122,1.1
2025-10-22T22:00:00Z,mahdia,0,0,0,6486,21.16,99.8,21.13,0.1,0,0.2,229,0.3
2025-10-22T23:00:00Z,jendouba,0,0,0,6539,22.43,83.455,17.65,4.7,2,0.7,177,2.5
2025-10-22T23:00:00Z,mahdia,0,0,0,6484,20.23,99.8,20.19,0,0,0.2,229,0.3
2025-10-23T01:00:00Z,jendouba,0,0,0,6528,22.43,83.455,17.65,4.7,2,0.8,167,2.6
2025-10-23T01:00:00Z,mahdia,0,0,0,6470,18.76,99.8,18.73,0,0,0.2,229,0.3
2025-10-23T01:00:00Z,nabeul,0,0,0,6457,17.95,99.42,17.8,0.1,0,1.2,178,2.9
2025-10-23T02:00:00Z,jendouba,0,0,0,6522,22.43,83.455,17.65,4.7,2,0.9,145,2.3
2025-10-23T02:00:00Z,mahdia,0,0,0,6466,18.52,99.8,18.49,0,0,0.2,229,0.3
2025-10-23T02:00:00Z,nabeul,0,0,0,6454,17.53,99.43,17.4,0.1,0,1.2,178,2.9
2025-10-23T03:00:00Z,jendouba,0,0,0,6511,22.43,83.455,17.65,4.7,2,0.6,246,2
2025-10-23T03:00:00Z,mahdia,0,0,0,6457,17.78,99.8,17.75,0,0,0.2,224,0.3
2025-10-23T03:00:00Z,nabeul,0,0,0,6454,17.26,99.44,17.1,0.1,0,1.2,178,2.9
2025-10-23T04:00:00Z,jendouba,0,0,0,6511,22.43,83.455,17.65,4.7,2,12.7,40,37
2025-10-23T04:00:00Z,mahdia,0,0,0,6448,17.37,99.8,17.33,0,0,0.2,224,0.3
2025-10-23T04:00:00Z,nabeul,0,0,0,6451,17.27,99.44,17.1,0.1,0,1.2,178,2.9
2025-10-23T05:00:00Z,jendouba,0,0,0,6494,22.43,83.455,17.65,4.7,2,13.2,64,29.6
2025-10-23T05:00:00Z,mahdia,0,0,0,6435,17.19,99.8,17.15,0,0,0.2,224,0.3
2025-10-23T05:00:00Z,nabeul,0,0,0.2,6448,17,99.46,16.9,0.1,0,1.2,178,2.9
2025-10-23T06:00:00Z,jendouba,3,6691,0,6505,22.43,83.455,17.65,4.7,2,1.2,28,9.9
2025-10-23T06:00:00Z,mahdia,1,6657,0,6435,16.94,99.8,16.91,0,0,0.2,224,0.3
2025-10-23T06:00:00Z,nabeul,0,1907,0,6428,16.44,99.47,16.3,0,0,1.2,178,2.9
2025-10-23T07:00:00Z,jendouba,158,9571,0,6810,22.43,83.455,17.65,4.7,2,0.7,163,2.7
2025-10-23T07:00:00Z,mahdia,138,7055,0,6760,19.53,99.8,19.5,0,0,0.2,143,0.5
2025-10-23T07:00:00Z,nabeul,90,9864,0,6807,17.01,99.47,16.9,0.1,0,1.2,178,2.9
2025-10-23T08:00:00Z,jendouba,349,9883,0,6810,22.43,83.455,17.65,4.7,2,0.9,171,3.2
2025-10-23T08:00:00Z,mahdia,323,9045,0,6884,26.37,95.99,25.62,1.7,1,0.1,61,0.3
2025-10-23T08:00:00Z,nabeul,326,10113,0,6793,20.49,89.29,18.2,2.9,1,1.2,178,2.9
2025-10-23T09:00:00Z,jendouba,497,9993,0,6804,22.43,83.455,17.65,4.7,2,9.3,259,25.3
2025-10-23T09:00:00Z,mahdia,475,9943,0,6893,34.35,59.23,25.18,22.3,7,2.5,329,32
2025-10-23T09:00:00Z,nabeul,533,10156,0,6790,23.82,52.37,13.4,14,6,1.2,178,2.9
2025-10-23T10:00:00Z,jendouba,614,10055,0,6810,22.43,83.455,17.65,4.7,2,19.6,248,39.1
2025-10-23T10:00:00Z,mahdia,602,9864,0,6896,37.4,47.05,24.18,34,10,0.3,21,0.8
2025-10-23T10:00:00Z,nabeul,669,10180,0,6790,25.1,45.12,12.3,17.4,8,1.2,178,2.9
2025-10-23T11:00:00Z,jendouba,680,10041,0,6810,22.43,83.455,17.65,4.7,2,6.6,251,29.7
2025-10-23T11:00:00Z,mahdia,650,9789,0,6898,38.59,45.08,24.55,37.7,10,0.3,336,0.7
2025-10-23T11:00:00Z,nabeul,746,10161,0,6781,26.43,39.19,11.4,20.9,9,1.2,178,2.9
2025-10-23T12:00:00Z,jendouba,648,10060,0,6813,22.43,83.455,17.65,4.7,2,1.9,250,5.6
2025-10-23T12:00:00Z,mahdia,488,9628,0,6896,38.79,45.04,24.71,38.1,11,0.3,15,0.5
2025-10-23T12:00:00Z,nabeul,764,10166,0,6781,27.84,34.09,10.5,24.6,10,1.2,178,2.9
2025-10-23T13:00:00Z,jendouba,590,10031,0,6807,22.43,83.455,17.65,4.7,2,1.8,259,4.9
2025-10-23T13:00:00Z,mahdia,568,9577,0,6898,42.11,37.8,24.76,51.3,13,0.3,29,0.6
2025-10-23T13:00:00Z,nabeul,493,9509,0,6810,28.26,31.64,9.8,26.2,11,1.2,178,2.9
2025-10-23T14:00:00Z,jendouba,479,10003,0,6807,22.43,83.455,17.65,4.7,2,2,275,5.7
2025-10-23T14:00:00Z,mahdia,403,9864,0,6896,39.69,39.66,23.42,43.8,12,0.3,351,0.6
2025-10-23T14:00:00Z,nabeul,436,10127,0,6787,29.15,28.56,9,28.8,12,1.2,178,2.9
2025-10-23T15:00:00Z,jendouba,335,9979,0,6810,22.43,83.455,17.65,4.7,2,2.6,322,7.3
2025-10-23T15:00:00Z,mahdia,322,9407,0,6887,32.76,45.24,19.32,27.3,9,0.3,28,2.3
2025-10-23T15:00:00Z,nabeul,367,10051,0,6790,28.66,29.47,9,27.6,11,1.2,178,2.9
2025-10-23T16:00:00Z,jendouba,154,9801,0,6807,22.43,83.455,17.65,4.7,2,2.4,264,8.6
2025-10-23T16:00:00Z,mahdia,169,7244,0,6875,33.24,54.43,22.81,23.2,7,10.4,233,25.6
2025-10-23T16:00:00Z,nabeul,152,6288,0,6830,27.7,32.4,9.6,25.1,11,1.2,178,2.9
2025-10-23T17:00:00Z,jendouba,17,0,0,6602,22.43,83.455,17.65,4.7,2,2.4,240,15.4
2025-10-23T17:00:00Z,mahdia,17,1193,0,6608,28.66,66.93,21.83,13.3,5,7.1,43,29.7
2025-10-23T17:00:00Z,nabeul,18,0,0,6551,26.12,36.96,10.2,21.3,9,1.2,178,2.9
2025-10-23T18:00:00Z,jendouba,0,0,0,6556,22.43,83.455,17.65,4.7,2,1.2,220,3.4
2025-10-23T18:00:00Z,mahdia,0,0,0,6464,23.95,90.98,22.32,2.8,1,0.3,43,0.3
2025-10-23T18:00:00Z,nabeul,0,0,0,6491,25.5,36.39,9.4,20.7,9,1.2,178,2.9
2025-10-23T19:00:00Z,jendouba,0,0,0,6553,22.43,83.455,17.65,4.7,2,0.7,235,2.9
2025-10-23T19:00:00Z,mahdia,0,0,0,6493,22.17,99.83,22.14,0,0,0.3,43,0.3
2025-10-23T19:00:00Z,nabeul,0,0,0,6477,24.67,37.9,9.3,19.2,9,1.2,178,2.9
2025-10-23T20:00:00Z,jendouba,0,0,0,6545,22.43,83.455,17.65,4.7,2,1.1,291,2.8
2025-10-23T20:00:00Z,mahdia,0,0,0,6493,21.34,99.8,21.3,0.1,0,0.2,43,0.3
2025-10-23T20:00:00Z,nabeul,0,0,0,6482,22.66,48.05,10.9,14.4,7,1.2,178,2.9
2025-10-23T21:00:00Z,jendouba,0,0,0,6539,22.43,83.455,17.65,4.7,2,0.8,229,2.8
2025-10-23T21:00:00Z,mahdia,0,0,0,6488,20.81,99.79,20.78,0.1,0,0.2,43,0.3
2025-10-23T21:00:00Z,nabeul,0,0,0,6468,20.18,62.89,12.8,8.7,4,1.2,178,2.9
2025-10-23T22:00:00Z,jendouba,0,0,0,6534,22.43,83.455,17.65,4.7,2,0.4,223,1.4
2025-10-23T22:00:00Z,mahdia,0,0,0,6484,20.25,99.78,20.21,0.1,0,0.2,229,0.3
2025-10-23T23:00:00Z,jendouba,0,0,0,6531,22.43,83.455,17.65,4.7,2,9.5,266,25.7
2025-10-23T23:00:00Z,mahdia,0,0,0,6481,19.58,99.78,19.55,0.1,0,0.2,229,0.3
2025-10-24T01:00:00Z,jendouba,0,0,0,6528,22.43,83.455,17.65,4.7,2,17.8,256,26.7
2025-10-24T01:00:00Z,mahdia,0,0,0,6470,18.85,99.78,18.81,0,0,0.2,229,0.3
2025-10-24T01:00:00Z,nabeul,0,0,0,6457,20.64,79.8,16.8,4.8,2,1.2,178,2.9
2025-10-24T02:00:00Z,jendouba,0,0,0,6516,22.43,83.455,17.65,4.7,2,3.8,233,26.5
2025-10-24T02:00:00Z,mahdia,0,0,0,6466,18.82,99.78,18.78,0,0,0.2,229,0.3
2025-10-24T02:00:00Z,nabeul,0,0,0,6454,19.95,99.49,19.8,0.1,0,1.2,178,2.9
2025-10-24T03:00:00Z,jendouba,0,0,0,6502,22.43,83.455,17.65,4.7,2,0.4,203,1.2
2025-10-24T03:00:00Z,mahdia,0,0,0,6457,18.21,99.78,18.17,0,0,0.2,229,0.3
2025-10-24T03:00:00Z,nabeul,0,0,0,6448,19.35,99.42,19.2,0.1,0,1.2,178,2.9
2025-10-24T04:00:00Z,jendouba,0,0,0,6502,22.43,83.455,17.65,4.7,2,0.2,70,0.8
2025-10-24T04:00:00Z,mahdia,0,0,0,6448,17.82,99.78,17.78,0,0,0.2,225,0.3
2025-10-24T04:00:00Z,nabeul,0,0,0,6448,18.61,99.4,18.5,0.1,0,1.2,178,2.9
2025-10-24T05:00:00Z,jendouba,0,0,0,6496,22.43,83.455,17.65,4.7,2,0.3,203,1
2025-10-24T05:00:00Z,mahdia,0,0,0,6435,17.62,99.78,17.58,0,0,0.2,225,0.3
2025-10-24T05:00:00Z,nabeul,0,0,0,6442,17.58,99.4,17.4,0.1,0,1.2,178,2.9
2025-10-24T06:00:00Z,jendouba,0,3312,0,6488,22.43,83.455,17.65,4.7,2,0.2,327,0.8
2025-10-24T06:00:00Z,mahdia,2,6677,0,6439,17.32,99.78,17.28,0,0,0.2,225,0.3
2025-10-24T06:00:00Z,nabeul,0,2487,0,6428,16.96,99.4,16.8,0.1,0,1.2,178,2.9
2025-10-24T07:00:00Z,jendouba,63,6978,0,6707,22.43,83.455,17.65,4.7,2,0.6,165,1.6
2025-10-24T07:00:00Z,mahdia,149,7079,0,6778,19.28,99.78,19.24,0,0,0.2,225,0.3
2025-10-24T07:00:00Z,nabeul,77,9600,0,6790,18.04,99.41,17.9,0.1,0,1.2,178,2.9
2025-10-24T08:00:00Z,jendouba,293,9087,0,6793,22.43,83.455,17.65,4.7,2,0.6,184,2.4
2025-10-24T08:00:00Z,mahdia,354,9707,0,6887,25.95,76.77,21.17,8.5,3,0.2,301,0.6
2025-10-24T08:00:00Z,nabeul,298,10103,0,6790,20.25,99.47,20.1,0.1,0,1.2,178,2.9
2025-10-24T09:00:00Z,jendouba,248,9193,0,6787,22.43,83.455,17.65,4.7,2,0.8,175,2.7
2025-10-24T09:00:00Z,mahdia,500,9900,0,6893,31.21,55.03,21.09,20.5,7,0.3,44,0.8
2025-10-24T09:00:00Z,nabeul,503,10051,0,6793,22.79,85.2,19.8,4.1,2,1.2,178,2.9
2025-10-24T10:00:00Z,jendouba,521,9998,0,6807,22.43,83.455,17.65,4.7,2,9.3,274,32.1
2025-10-24T10:00:00Z,mahdia,590,9915,0,6896,34.03,48.42,21.55,27.5,9,0.3,39,0.7
2025-10-24T10:00:00Z,nabeul,616,10137,0,6781,23.94,58.66,15.3,12.2,5,1.2,178,2.9
2025-10-24T11:00:00Z,jendouba,710,10079,0,6804,22.43,83.455,17.65,4.7,2,16.8,341,34.9
2025-10-24T11:00:00Z,mahdia,626,8103,0,6882,34.29,41.8,19.43,31.4,10,0.4,43,1.2
2025-10-24T11:00:00Z,nabeul,452,9945,0,6778,24.47,56.62,15.2,13.3,6,1.2,178,2.9
2025-10-24T12:00:00Z,jendouba,738,9950,0,6801,22.43,83.455,17.65,4.7,2,16.4,112,29.9
2025-10-24T12:00:00Z,mahdia,411,7520,0,6882,33.66,42.43,19.1,30.1,10,3.7,46,36.8
2025-10-24T12:00:00Z,nabeul,397,9562,0,6807,24.86,54.04,14.9,14.4,6,1.2,178,2.9
2025-10-24T13:00:00Z,jendouba,618,10041,0,6813,22.43,83.455,17.65,4.7,2,17.9,118,24.9
2025-10-24T13:00:00Z,mahdia,188,7953,0,6884,34.13,52.59,23.01,25.5,8,0.2,56,0.4
2025-10-24T13:00:00Z,nabeul,325,9955,0,6781,25.32,51.44,14.5,15.6,7,1.2,178,2.9
2025-10-24T14:00:00Z,jendouba,464,10031,0,6810,22.43,83.455,17.65,4.7,2,15.4,15,24.7
2025-10-24T14:00:00Z,mahdia,293,10357,0,6896,34.96,55.87,24.81,24.9,7,0.2,43,0.5
2025-10-24T14:00:00Z,nabeul,374,10108,0,6781,25.86,49.17,14.3,16.9,7,1.2,178,2.9
2025-10-24T15:00:00Z,jendouba,322,9936,0,6807,22.43,83.455,17.65,4.7,2,19.1,115,31.3
2025-10-24T15:00:00Z,mahdia,288,9395,0,6884,34.23,54.64,23.78,24.4,8,0.2,43,0.4
2025-10-24T15:00:00Z,nabeul,371,10070,0,6787,25.19,49.37,13.8,16.2,7,1.2,178,2.9
2025-10-24T16:00:00Z,jendouba,121,9758,0,6798,22.43,83.455,17.65,4.7,2,14.2,278,25.5
2025-10-24T16:00:00Z,mahdia,152,8674,0,6875,33.49,62.03,25.22,19.6,6,0.2,43,0.3
2025-10-24T16:00:00Z,nabeul,132,7424,0,6801,23.8,52.35,13.4,14,6,1.2,178,2.9
2025-10-24T17:00:00Z,jendouba,8,0,0,6588,22.43,83.455,17.65,4.7,2,9,278,31.6
2025-10-24T17:00:00Z,mahdia,24,1000,0,6648,30.11,69.79,23.95,13.1,4,0.2,43,0.4
2025-10-24T17:00:00Z,nabeul,9,0,0,6528,21.89,63.21,14.5,9.6,5,1.2,178,2.9
2025-10-24T18:00:00Z,jendouba,0,0,0,6553,22.43,83.455,17.65,4.7,2,2.7,252,24.2
2025-10-24T18:00:00Z,mahdia,0,0,0,6457,24.57,93.26,23.35,2.2,1,0.3,43,0.4
2025-10-24T18:00:00Z,nabeul,0,0,0,6491,19.95,92.98,18.6,1.6,1,1.2,178,2.9
2025-10-24T19:00:00Z,jendouba,0,0,0,6548,22.43,83.455,17.65,4.7,2,13.8,208,30.5
2025-10-24T19:00:00Z,mahdia,0,0,0,6493,22.21,99.81,22.18,0.1,0,0.3,43,0.3
2025-10-24T19:00:00Z,nabeul,0,0,0,6491,18.2,99.55,18.1,0,0,1.2,178,2.9
2025-10-24T20:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,17.1,353,31.7
2025-10-24T20:00:00Z,mahdia,0,0,0,6493,21.16,99.79,21.12,0.1,0,0.2,43,0.3
2025-10-24T20:00:00Z,nabeul,0,0,0,6485,17.48,99.47,17.3,0.1,0,1.2,178,2.9
2025-10-24T21:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,1.9,302,12.2
2025-10-24T21:00:00Z,mahdia,0,0,0,6488,20.59,99.79,20.56,0.1,0,0.2,43,0.3
2025-10-24T21:00:00Z,nabeul,0,0,0,6468,17.02,99.44,16.9,0.1,0,1.2,178,2.9
2025-10-24T22:00:00Z,jendouba,0,0,0,6536,22.43,83.455,17.65,4.7,2,0.3,307,1
2025-10-24T22:00:00Z,mahdia,0,0,0,6486,20.22,99.78,20.18,0.1,0,0.2,43,0.3
2025-10-24T23:00:00Z,jendouba,0,0,0,6528,22.43,83.455,17.65,4.7,2,0.3,220,0.9
2025-10-24T23:00:00Z,mahdia,0,0,0,6484,19.9,99.78,19.86,0.1,0,0.2,43,0.3
2025-10-25T01:00:00Z,jendouba,0,0,0,6519,22.43,83.455,17.65,4.7,2,0.4,207,0.9
2025-10-25T01:00:00Z,mahdia,0,0,0,6470,19.39,99.78,19.35,0.1,0,0.2,43,0.3
2025-10-25T01:00:00Z,nabeul,0,0,0,6451,16.19,99.4,16,0.1,0,1.2,178,2.9
2025-10-25T02:00:00Z,jendouba,0,0,0,6511,22.43,83.455,17.65,4.7,2,0.5,244,1
2025-10-25T02:00:00Z,mahdia,0,0,0,6466,19.24,99.78,19.2,0,0,0.2,43,0.3
2025-10-25T02:00:00Z,nabeul,0,0,0,6454,17.16,99.4,17,0.1,0,1.2,178,2.9
2025-10-25T03:00:00Z,jendouba,0,0,0,6502,22.43,83.455,17.65,4.7,2,0.7,243,1
2025-10-25T03:00:00Z,mahdia,0,0,0,6461,19.45,99.78,19.41,0.1,0,0.2,43,0.3
2025-10-25T03:00:00Z,nabeul,0,0,0,6448,17.39,99.4,17.2,0.1,0,1.2,178,2.9
2025-10-25T04:00:00Z,jendouba,0,0,0,6496,22.43,83.455,17.65,4.7,2,1.1,231,1.4
2025-10-25T04:00:00Z,mahdia,0,0,0,6453,19.13,99.78,19.1,0,0,0.2,226,0.3
2025-10-25T04:00:00Z,nabeul,0,0,0,6442,17.62,99.4,17.4,0.1,0,1.2,178,2.9
2025-10-25T05:00:00Z,jendouba,0,0,0,6491,22.43,83.455,17.65,4.7,2,1.2,21,10.3
2025-10-25T05:00:00Z,mahdia,0,0,0,6439,18.48,99.78,18.44,0,0,0.2,226,0.3
2025-10-25T05:00:00Z,nabeul,0,0,0,6448,18.3,99.42,18.2,0.1,0,1.2,178,2.9
2025-10-25T06:00:00Z,jendouba,2,5023,0,6491,22.43,83.455,17.65,4.7,2,0.3,202,1.2
2025-10-25T06:00:00Z,mahdia,2,6673,0,6439,18,99.78,17.96,0,0,0.2,225,0.3
2025-10-25T06:00:00Z,nabeul,0,1711,0.4,6425,18.55,99.43,18.4,0.1,0,1.2,178,2.9
2025-10-25T07:00:00Z,jendouba,112,9658,0,6810,22.43,83.455,17.65,4.7,2,0.2,322,0.7
2025-10-25T07:00:00Z,mahdia,120,7000,0,6720,20.33,99.78,20.29,0.1,0,0.2,225,0.4
2025-10-25T07:00:00Z,nabeul,85,9792,0,6798,19.39,99.43,19.2,0.1,0,1.2,178,2.9
2025-10-25T08:00:00Z,jendouba,321,9921,0,6810,22.43,83.455,17.65,4.7,2,0.8,188,2
2025-10-25T08:00:00Z,mahdia,289,9391,0,6889,24.79,99.79,24.75,0.1,0,0.2,52,0.6
2025-10-25T08:00:00Z,nabeul,300,10098,0,6790,21.96,99.46,21.8,0.1,0,1.2,178,2.9
2025-10-25T09:00:00Z,jendouba,480,9969,0,6801,22.43,83.455,17.65,4.7,2,0.9,197,2.4
2025-10-25T09:00:00Z,mahdia,518,9852,0,6896,30.88,78.91,26.58,9.9,3,0.3,40,0.6
2025-10-25T09:00:00Z,nabeul,522,10146,0,6790,24.64,99.34,24.5,0.1,0,1.2,178,2.9
2025-10-25T10:00:00Z,jendouba,591,9993,0,6810,22.43,83.455,17.65,4.7,2,14.4,307,39.2
2025-10-25T10:00:00Z,mahdia,593,9880,0,6896,37.47,57.51,27.52,27.8,8,0.3,339,0.5
2025-10-25T10:00:00Z,nabeul,656,10118,0,6784,26.74,56.95,17.4,15.1,6,1.2,178,2.9
2025-10-25T11:00:00Z,jendouba,646,10003,0,6807,22.43,83.455,17.65,4.7,2,16.7,14,29.7
2025-10-25T11:00:00Z,mahdia,666,9738,0,6898,40.43,45.22,26.25,41.4,11,2.8,198,26
2025-10-25T11:00:00Z,nabeul,732,10122,0,6778,28.16,49.12,16.4,19.4,8,1.2,178,2.9
2025-10-25T12:00:00Z,jendouba,643,9998,0,6807,22.43,83.455,17.65,4.7,2,16.3,341,28.8
2025-10-25T12:00:00Z,mahdia,629,9553,0,6898,41.43,40.41,25.26,47.5,12,15.4,273,35.7
2025-10-25T12:00:00Z,nabeul,739,10118,0,6781,29.2,45.69,16.2,22,8,1.2,178,2.9
2025-10-25T13:00:00Z,jendouba,584,9979,0,6810,22.43,83.455,17.65,4.7,2,13.8,115,28
2025-10-25T13:00:00Z,mahdia,502,9569,0,6898,41.06,41.93,25.53,45.4,12,4.2,4,26
2025-10-25T13:00:00Z,nabeul,460,8498,0,6835,29.58,42.65,15.5,23.7,9,1.2,178,2.9
2025-10-25T14:00:00Z,jendouba,469,9868,0,6804,22.43,83.455,17.65,4.7,2,1.4,36,4.9
2025-10-25T14:00:00Z,mahdia,445,9577,0,6893,41.15,43.01,26.04,44.7,12,0.3,38,0.5
2025-10-25T14:00:00Z,nabeul,351,10098,0,6784,29.42,42.79,15.4,23.4,9,1.2,178,2.9
2025-10-25T15:00:00Z,jendouba,324,9926,0,6801,22.43,83.455,17.65,4.7,2,4.5,5,21.7
2025-10-25T15:00:00Z,mahdia,324,8135,0,6889,40.07,43.4,25.26,41.9,11,0.2,41,0.5
2025-10-25T15:00:00Z,nabeul,390,10065,0,6784,29,43.93,15.4,22.4,9,1.2,178,2.9
2025-10-25T16:00:00Z,jendouba,113,8895,0,6824,22.43,83.455,17.65,4.7,2,8.9,112,22.8
2025-10-25T16:00:00Z,mahdia,142,7142,0,6889,38.8,51.8,27.1,33.4,9,0.2,10,0.3
2025-10-25T16:00:00Z,nabeul,126,6600,0,6835,28.12,43.66,14.6,21.4,9,1.2,178,2.9
2025-10-25T17:00:00Z,jendouba,4,0,0,6568,22.43,83.455,17.65,4.7,2,14.6,322,27.8
2025-10-25T17:00:00Z,mahdia,19,685,0,6599,32.75,64.02,24.96,18.4,6,0.2,10,0.3
2025-10-25T17:00:00Z,nabeul,11,0,0.2,6536,26.07,48.5,14.3,17.4,7,1.2,178,2.9
2025-10-25T18:00:00Z,jendouba,0,0,0,6556,22.43,83.455,17.65,4.7,2,16.5,323,28.7
2025-10-25T18:00:00Z,mahdia,0,0,0,6470,25.63,90.59,23.9,3.3,1,0.3,10,0.3
2025-10-25T18:00:00Z,nabeul,0,0,0,6496,23.63,63.53,16.2,10.6,5,1.2,178,2.9
2025-10-25T19:00:00Z,jendouba,0,0,0,6545,22.43,83.455,17.65,4.7,2,12.7,354,26.3
2025-10-25T19:00:00Z,mahdia,0,0,0,6493,22.7,99.82,22.67,0.1,0,0.3,10,0.3
2025-10-25T19:00:00Z,nabeul,0,0,0,6488,22.03,96.34,21.3,0.9,0,1.2,178,2.9
2025-10-25T20:00:00Z,jendouba,0,0,0,6542,22.43,83.455,17.65,4.7,2,13.9,73,18.2
2025-10-25T20:00:00Z,mahdia,0,0,0,6488,21.14,99.8,21.11,0.1,0,0.3,10,0.3
2025-10-25T20:00:00Z,nabeul,0,0,0,6479,20.94,99.53,20.8,0.1,0,1.2,178,2.9
2025-10-25T21:00:00Z,jendouba,0,0,0,6536,22.43,83.455,17.65,4.7,2,7.9,278,24.5
2025-10-25T21:00:00Z,mahdia,0,0,0,6484,20.19,99.78,20.15,0.1,0,0.2,10,0.3
2025-10-25T21:00:00Z,nabeul,0,0,0,6468,20.51,99.43,20.3,0.1,0,1.2,178,2.9
2025-10-25T22:00:00Z,jendouba,0,0,0,6534,22.43,83.455,17.65,4.7,2,0.5,273,2.3
2025-10-25T22:00:00Z,mahdia,0,0,0,6481,19.22,99.78,19.18,0,0,0.2,10,0.3
2025-10-25T23:00:00Z,jendouba,0,0,0,6522,22.43,83.455,17.65,4.7,2,0.3,85,0.8
2025-10-25T23:00:00Z,mahdia,0,0,0,6475,18.57,99.78,18.53,0,0,0.2,10,0.3
2025-10-26T01:00:00Z,jendouba,0,0,0,6508,22.43,83.455,17.65,4.7,2,0.3,2,1.4
2025-10-26T01:00:00Z,mahdia,0,0,0,6466,18.04,99.77,18,0,0,0.2,321,0.3
2025-10-26T01:00:00Z,nabeul,0,0,0,6457,17.44,99.43,17.3,0.1,0,1.2,178,2.9
2025-10-26T02:00:00Z,jendouba,0,0,0,6508,22.43,83.455,17.65,4.7,2,0.9,286,8
2025-10-26T02:00:00Z,mahdia,0,0,0,6461,17.49,99.77,17.45,0,0,0.2,224,0.3
2025-10-26T02:00:00Z,nabeul,0,0,0,6457,16.46,99.44,16.3,0.1,0,1.2,178,2.9
2025-10-26T03:00:00Z,jendouba,0,0,0,6494,22.43,83.455,17.65,4.7,2,0.2,300,1
2025-10-26T03:00:00Z,mahdia,0,0,0,6453,16.89,99.78,16.85,0,0,0.2,224,0.3
2025-10-26T03:00:00Z,nabeul,0,0,0,6454,15.63,99.45,15.5,0,0,1.2,178,2.9
2025-10-26T04:00:00Z,jendouba,0,0,0,6491,22.43,83.455,17.65,4.7,2,0.3,5,0.8
2025-10-26T04:00:00Z,mahdia,0,0,0,6446,16.3,99.78,16.27,0,0,0.2,224,0.3
2025-10-26T04:00:00Z,nabeul,0,0,0.2,6448,15.67,99.46,15.5,0,0,1.2,178,2.9
2025-10-26T05:00:00Z,jendouba,0,0,0,6482,22.43,83.455,17.65,4.7,2,0.3,19,0.9
2025-10-26T05:00:00Z,mahdia,0,0,0,6435,16.27,99.77,16.23,0,0,0.2,224,0.3
2025-10-26T05:00:00Z,nabeul,0,0,0,6445,15,99.46,14.8,0,0,1.2,178,2.9
2025-10-26T06:00:00Z,jendouba,0,2990,0,6491,22.43,83.455,17.65,4.7,2,0.3,115,1
2025-10-26T06:00:00Z,mahdia,2,6661,0,6430,15.74,99.78,15.7,0,0,0.2,224,0.3
2025-10-26T06:00:00Z,nabeul,0,1744,0,6454,14.4,99.47,14.2,0,0,1.2,178,2.9
2025-10-26T07:00:00Z,jendouba,99,9610,0,6807,22.43,83.455,17.65,4.7,2,0.2,141,0.5
2025-10-26T07:00:00Z,mahdia,124,7051,0,6751,18.15,99.77,18.11,0,0,0.2,224,0.3
2025-10-26T07:00:00Z,nabeul,82,9926,0,6798,15.15,99.46,15,0,0,1.2,178,2.9
2025-10-26T08:00:00Z,jendouba,294,9840,0,6810,22.43,83.455,17.65,4.7,2,0.4,183,1.1
2025-10-26T08:00:00Z,mahdia,319,9348,0,6889,25.25,83.4,21.52,6.2,2,0.1,224,0.3
2025-10-26T08:00:00Z,nabeul,263,10051,0.2,6784,19.97,99.57,19.8,0.1,0,1.2,178,2.9
2025-10-26T09:00:00Z,jendouba,466,9916,0,6807,22.43,83.455,17.65,4.7,2,6.3,315,30.8
2025-10-26T09:00:00Z,mahdia,471,9742,0,6893,33.9,44.95,20.27,29.3,9,0.2,224,0.4
2025-10-26T09:00:00Z,nabeul,483,10079,0,6784,26.14,46.26,13.4,18.4,8,1.2,178,2.9
2025-10-26T10:00:00Z,jendouba,573,9926,0,6807,22.43,83.455,17.65,4.7,2,11.7,263,29
2025-10-26T10:00:00Z,mahdia,551,9722,0,6896,40.86,35.57,22.5,49.9,14,0.3,338,0.5
2025-10-26T10:00:00Z,nabeul,624,9950,0,6773,29.9,27.89,9.1,30.5,12,1.2,178,2.9
2025-10-26T11:00:00Z,jendouba,638,9926,0,6804,22.43,83.455,17.65,4.7,2,18.2,81,32.7
2025-10-26T11:00:00Z,mahdia,649,9644,0,6898,43.52,30.69,22.5,61.6,16,13.4,342,28.6
2025-10-26T11:00:00Z,nabeul,699,10070,0,6776,33.34,14.84,2.3,43.8,17,1.2,178,2.9
2025-10-26T12:00:00Z,jendouba,634,9912,0,6804,22.43,83.455,17.65,4.7,2,3.9,216,23.3
