Date,nom_station,Precipitation,Solar.Panel,Solar.radiation,Wind.gust,Dew.Point,HC.Relative.humidity,HC.Air.temperature,Battery,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir,HC.Serial.Number,Sunshine.duration,U.sonic..wind.hardware.version,U.sonic..wind.firmware.version,U.sonic..wind.identifier.LSB,U.sonic..wind.identifier.middle,U.sonic..wind.identifier.MSB,EAG.Soil.moisture,Volumetric.Ionic.Content,Soil.temperature,KZ.Solar.radiation,Air.pressure,Drybulb.temperature
2025-09-01T00:00:00Z,bizerte,0,0,0,1.1,16,71.88,21.37,6559,7.1,3,0.5,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T00:00:00Z,jendouba,0,0,0,2.5,NA,NA,NA,6519,NA,NA,0.9,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T00:00:00Z,mahdia (2),0,0,NA,0.7,19,71.17,24.69,6551,8.9,4,0.1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1014.647,NA
2025-09-01T00:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T00:00:00Z,mahdia,NA,0,0,0.5,21.32,82.42,24.52,6481,5.4,2,0.2,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T00:00:00Z,nabeul (2),0,0,NA,2.8,22.9,82.26,26.19,6474,6,2,1,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-01T00:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T00:00:00Z,nabeul,0,0,0,NA,19.8,72.34,25.13,6451,8.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.052,NA
2025-09-01T01:00:00Z,bizerte,0,0,0,0.8,16.1,76.31,20.51,6553,5.7,3,0.4,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T01:00:00Z,jendouba,0,0,0,1.7,NA,NA,NA,6514,NA,NA,0.5,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T01:00:00Z,mahdia (2),0,0,NA,0.8,19.1,73.18,24.3,6551,8.1,3,0.2,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1014.242,NA
2025-09-01T01:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T01:00:00Z,mahdia,NA,0,0,0.5,21.7,86.7,24.06,6466,4,2,0.2,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T01:00:00Z,nabeul (2),0,0,NA,2.9,23.1,84.12,26.05,6465,5.3,2,1.1,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-01T01:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T01:00:00Z,nabeul,0,0,0,NA,19.6,71.64,25.15,6451,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.566,NA
2025-09-01T02:00:00Z,bizerte,0,0,0,0.9,16.5,79.36,20.28,6559,4.8,2,0.3,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T02:00:00Z,jendouba,0,0,0,29.6,NA,NA,NA,6499,NA,NA,4.2,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T02:00:00Z,mahdia (2),0,0,NA,0,19.4,78.15,23.44,6559,6.3,3,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.752,NA
2025-09-01T02:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T02:00:00Z,mahdia,NA,0,0,0.6,22.53,95.41,23.32,6448,1.3,1,0.3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T02:00:00Z,nabeul (2),0,0,NA,2.9,23.2,85.02,26,6462,5,2,1,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-01T02:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T02:00:00Z,nabeul,0,0,0,NA,19.4,70.97,25.12,6448,9.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.89,NA
2025-09-01T03:00:00Z,bizerte,0,0,0,0.9,16.4,81.58,19.69,6545,4.2,2,0.4,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T03:00:00Z,jendouba,0,0,0,40.2,NA,NA,NA,6496,NA,NA,28.1,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T03:00:00Z,mahdia (2),0,0,NA,0.8,19.2,79.73,23.02,6545,5.6,3,0.2,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.206,NA
2025-09-01T03:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T03:00:00Z,mahdia,NA,0,0,0.6,22.69,99.9,22.71,6435,0,0,0.2,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T03:00:00Z,nabeul (2),0,0,NA,3,23.3,85.5,26,6448,4.8,2,1.1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-01T03:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T03:00:00Z,nabeul,0,0,0,NA,19.7,72.62,25.02,6442,8.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.377,NA
2025-09-01T04:00:00Z,bizerte,0,551,0,1.2,16.8,86.28,19.25,6545,3,2,0.4,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T04:00:00Z,jendouba,0,0,0,38.7,NA,NA,NA,6488,NA,NA,25.2,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T04:00:00Z,mahdia (2),0,0,NA,1,19.9,81.08,23.38,6545,5.4,2,0.5,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1012.652,NA
2025-09-01T04:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T04:00:00Z,mahdia,NA,0,0,1.2,23.13,99.9,23.14,6428,0,0,0.4,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T04:00:00Z,nabeul (2),0,0,NA,3.2,23.6,87.29,25.95,6445,4.2,2,1.2,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-01T04:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T04:00:00Z,nabeul,0,0,0,NA,19.6,73.4,24.76,6448,8.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.201,NA
2025-09-01T05:00:00Z,bizerte,0,10017,63,1.1,17.9,89.73,19.69,6847,2.3,1,0.4,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T05:00:00Z,jendouba,0,848,0,31.6,NA,NA,NA,6488,NA,NA,21.1,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T05:00:00Z,mahdia (2),0,613,NA,1,20.8,82.94,23.95,6539,5,2,0.4,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1012.861,NA
2025-09-01T05:00:00Z,mahdia (3),NA,6456,NA,NA,NA,NA,NA,6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T05:00:00Z,mahdia,NA,6141,0,0.6,23.78,99.89,23.8,6430,0,0,0.3,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T05:00:00Z,nabeul (2),0,584,NA,3.4,24.1,90.25,25.91,6448,3.2,1,1.3,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-01T05:00:00Z,nabeul (3),NA,2182,NA,NA,NA,NA,NA,6495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T05:00:00Z,nabeul,0,0,0,NA,20.3,77.89,24.44,6442,6.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.135,NA
2025-09-01T06:00:00Z,bizerte,0,10089,252,1.3,19.3,77.03,23.72,6847,6.9,3,0.5,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T06:00:00Z,jendouba,0,9125,77,24.3,NA,NA,NA,6801,NA,NA,16.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T06:00:00Z,mahdia (2),0,6039,NA,1,21.4,83.51,24.44,6571,5,2,0.6,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1013.273,NA
2025-09-01T06:00:00Z,mahdia (3),NA,6815,NA,NA,NA,NA,NA,6550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T06:00:00Z,mahdia,NA,7166,61,0.8,24.19,99.88,24.21,6851,0,0,0.3,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T06:00:00Z,nabeul (2),0,9528,NA,2.9,24.1,88.66,26.16,6733,3.8,2,1,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA
2025-09-01T06:00:00Z,nabeul (3),NA,6772,NA,NA,NA,NA,NA,6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T06:00:00Z,nabeul,0,6523,25,NA,21,80.93,24.54,6477,5.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.317,NA
2025-09-01T07:00:00Z,bizerte,0,10094,451,2.2,18.8,58.27,27.89,6855,15.8,6,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T07:00:00Z,jendouba,0,9773,284,30.2,NA,NA,NA,6813,NA,NA,18.3,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T07:00:00Z,mahdia (2),0,6873,NA,1.6,21.6,74.43,26.57,6710,8.9,3,0.8,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,1013.352,NA
2025-09-01T07:00:00Z,mahdia (3),NA,7039,NA,NA,NA,NA,NA,6742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T07:00:00Z,mahdia,NA,10337,254,1.1,26.16,97.26,26.65,6889,1,1,0.5,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T07:00:00Z,nabeul (2),0,9715,NA,2.7,23.9,79.55,27.82,6741,7.6,3,0.9,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,NA,NA
2025-09-01T07:00:00Z,nabeul (3),NA,6878,NA,NA,NA,NA,NA,6626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T07:00:00Z,nabeul,0,9303,232,NA,19.9,68.66,26.23,6776,10.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.238,NA
2025-09-01T08:00:00Z,bizerte,0,10041,638,2.6,16.9,39.28,32.84,6850,30.4,11,1.4,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T08:00:00Z,jendouba,0,9835,487,1.8,NA,NA,NA,6804,NA,NA,0.8,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T08:00:00Z,mahdia (2),0,7007,NA,2.5,20,57.21,29.52,6804,17.7,6,1.3,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,1013.283,NA
2025-09-01T08:00:00Z,mahdia (3),NA,9734,NA,NA,NA,NA,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T08:00:00Z,mahdia,NA,10309,479,2.4,23.55,70.85,29.59,6893,12.3,4,0.9,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T08:00:00Z,nabeul (2),0,9811,NA,3.5,23.7,73.23,29.09,6739,10.7,4,1.3,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,NA,NA
2025-09-01T08:00:00Z,nabeul (3),NA,7032,NA,NA,NA,NA,NA,6778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T08:00:00Z,nabeul,0,10036,488,NA,19.2,57.5,28.48,6784,16.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.066,NA
2025-09-01T09:00:00Z,bizerte,0,9653,791,4.1,15.1,28.02,36.63,6867,44.3,14,1.5,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T09:00:00Z,jendouba,0,9883,655,2.6,NA,NA,NA,6801,NA,NA,1,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T09:00:00Z,mahdia (2),0,9945,NA,3.2,17,40.82,32.01,6818,28.1,10,1.8,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,1013.533,NA
2025-09-01T09:00:00Z,mahdia (3),NA,10234,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T09:00:00Z,mahdia,NA,10278,671,2.7,20.3,49.18,32.33,6896,24.7,8,0.9,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T09:00:00Z,nabeul (2),0,9816,NA,4.2,23.4,67.46,30.16,6736,13.9,5,1.5,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,NA,NA
2025-09-01T09:00:00Z,nabeul (3),NA,7366,NA,NA,NA,NA,NA,6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T09:00:00Z,nabeul,0.2,10041,682,NA,18.6,47.24,31.3,6778,24.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.201,NA
2025-09-01T10:00:00Z,bizerte,0,10055,892,6.5,14.2,23.66,38.69,6855,52.4,16,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T10:00:00Z,jendouba,0,9816,782,22.4,NA,NA,NA,6810,NA,NA,3.2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T10:00:00Z,mahdia (2),0,9998,NA,3.7,15.6,33.12,34.21,6813,36,12,2.2,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,1013.447,NA
2025-09-01T10:00:00Z,mahdia (3),NA,10223,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T10:00:00Z,mahdia,NA,10108,835,30.3,19.47,41.15,34.6,6896,32.4,10,7.3,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T10:00:00Z,nabeul (2),0,9892,NA,4.8,22.7,61.12,31.17,6741,17.6,6,2,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,NA,NA
2025-09-01T10:00:00Z,nabeul (3),NA,10191,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T10:00:00Z,nabeul,0,10079,835,NA,18.9,43.15,33.17,6776,28.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.34,NA
2025-09-01T11:00:00Z,bizerte,0,10055,928,7.7,14.5,24.33,38.48,6855,51.4,16,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T11:00:00Z,jendouba,0,9231,868,12.6,NA,NA,NA,6824,NA,NA,1.8,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T11:00:00Z,mahdia (2),0,9993,NA,3.7,15,29.16,35.77,6813,41.5,14,2.5,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,1013.076,NA
2025-09-01T11:00:00Z,mahdia (3),NA,10152,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T11:00:00Z,mahdia,NA,9963,938,30.9,19.23,36.8,36.34,6896,38.3,12,19.5,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T11:00:00Z,nabeul (2),0,9940,NA,5.7,22.2,56.09,32.15,6744,21,7,2.6,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,NA,NA
2025-09-01T11:00:00Z,nabeul (3),NA,10128,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T11:00:00Z,nabeul,0,10051,936,NA,17.9,37.35,34.74,6776,34.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.816,NA
2025-09-01T12:00:00Z,bizerte,0,9552,890,8.1,15.3,27.28,37.32,6855,46.4,15,4.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T12:00:00Z,jendouba,0,9868,890,4.3,NA,NA,NA,6807,NA,NA,1.5,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T12:00:00Z,mahdia (2),0,9979,NA,4.4,14.7,26.36,37.22,6810,46.7,15,2.6,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,1012.513,NA
2025-09-01T12:00:00Z,mahdia (3),NA,10183,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T12:00:00Z,mahdia,NA,9360,967,29.8,19.39,34.77,37.56,6889,42.2,13,14.5,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T12:00:00Z,nabeul (2),0,9921,NA,6.4,22.9,58.27,32.24,6747,20,7,3.3,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,NA
2025-09-01T12:00:00Z,nabeul (3),NA,10057,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T12:00:00Z,nabeul,0,10031,956,NA,16.6,31.12,36.45,6776,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.566,NA
2025-09-01T13:00:00Z,bizerte,0,8924,774,9.5,16.3,32.39,35.47,6872,39,13,5.3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T13:00:00Z,jendouba,0,9413,839,3.6,NA,NA,NA,6841,NA,NA,1.4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T13:00:00Z,mahdia (2),0,9945,NA,4,17.8,34.11,36.34,6813,39.9,13,2,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,1011.936,NA
2025-09-01T13:00:00Z,mahdia (3),NA,10301,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T13:00:00Z,mahdia,NA,7126,639,32.9,21.65,43.11,36.19,6867,34.2,10,12.9,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T13:00:00Z,nabeul (2),0,9892,NA,5.7,26,70.26,32.13,6750,14.2,5,2.9,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,NA,NA
2025-09-01T13:00:00Z,nabeul (3),NA,9919,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T13:00:00Z,nabeul,0,9993,902,NA,15.1,26.27,37.89,6773,48.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.165,NA
2025-09-01T14:00:00Z,bizerte,0,8814,501,9.1,15.6,32.86,34.36,6855,36.3,12,4.6,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T14:00:00Z,jendouba,0,9423,715,8.5,NA,NA,NA,6804,NA,NA,2.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T14:00:00Z,mahdia (2),0,9979,NA,3.2,17.9,36.01,35.27,6815,36.4,12,1.8,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,1011.393,NA
2025-09-01T14:00:00Z,mahdia (3),NA,10301,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T14:00:00Z,mahdia,NA,7114,765,25.1,21.33,45.09,35.01,6860,30.9,10,8.4,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T14:00:00Z,nabeul (2),0,9610,NA,5,26.5,72.33,32.16,6750,13.2,4,2.3,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,NA,NA
2025-09-01T14:00:00Z,nabeul (3),NA,10073,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T14:00:00Z,nabeul,0,10036,769,NA,17,30.58,37.32,6773,44.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.653,NA
2025-09-01T15:00:00Z,bizerte,0,8359,119,7.9,14.1,32.22,33.03,6844,34.1,12,3.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T15:00:00Z,jendouba,0,8963,402,7.4,NA,NA,NA,6804,NA,NA,4.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T15:00:00Z,mahdia (2),0,9955,NA,3.5,19.7,42.66,34.29,6813,30.9,10,1.7,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1011.005,NA
2025-09-01T15:00:00Z,mahdia (3),NA,10160,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T15:00:00Z,mahdia,NA,7095,596,6.8,22.72,51.68,34.08,6844,25.8,8,3.6,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T15:00:00Z,nabeul (2),0,9231,NA,4.6,25.3,68.56,31.86,6753,14.8,5,2.2,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA
2025-09-01T15:00:00Z,nabeul (3),NA,9750,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T15:00:00Z,nabeul,0,9969,598,NA,17.9,33.8,36.41,6767,40.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.28,NA
2025-09-01T16:00:00Z,bizerte,0,7223,108,5.6,15.4,37.96,31.5,6821,28.6,10,2.5,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T16:00:00Z,jendouba,0,7745,324,6.1,NA,NA,NA,6761,NA,NA,3.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T16:00:00Z,mahdia (2),0,9864,NA,3.1,19.5,44.39,33.32,6815,28.4,9,1.6,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,1010.849,NA
2025-09-01T16:00:00Z,mahdia (3),NA,7516,NA,NA,NA,NA,NA,6809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T16:00:00Z,mahdia,NA,7055,381,6.8,22.53,53.07,33.38,6813,24.1,8,3.4,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T16:00:00Z,nabeul (2),0,8148,NA,4.7,24.9,68.72,31.37,6741,14.3,5,1.6,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA
2025-09-01T16:00:00Z,nabeul (3),NA,7788,NA,NA,NA,NA,NA,6818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T16:00:00Z,nabeul,0,9356,410,NA,17.8,34.81,35.8,6804,38.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.832,NA
2025-09-01T17:00:00Z,bizerte,0,0,47,4.7,16.9,44.96,30.32,6719,23.8,9,1.9,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T17:00:00Z,jendouba,0,6106,136,4,NA,NA,NA,6733,NA,NA,2.3,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T17:00:00Z,mahdia (2),0,8756,NA,2.9,20.3,50.71,31.9,6835,23.3,8,1.3,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,1010.772,NA
2025-09-01T17:00:00Z,mahdia (3),NA,7036,NA,NA,NA,NA,NA,6786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T17:00:00Z,mahdia,NA,6984,190,5.3,22.9,58.87,32,6742,19.6,6,2.8,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-01T17:00:00Z,nabeul (2),0,6739,NA,4.2,24,66.36,31.09,6727,15.1,5,1.3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
